id,end_time,long_fibe_pre,fiber_length,fiber_fibrillation,fiber_teisting,fiber_fine,fiber_thickness,fiber_width,fiber_breaken,power,flow,concentration,check_weight,paper_thickness,formula,knife_service_time,paper_tension_vertically_average
511,2019-07-13 18:31:00,0.36925477019080766,0.5150476712208611,0.9198698883175118,0.27612828399404377,0.3045976685803531,0.2512829486839081,0.6177878264972261,0.6029400408664412,0.846153846153846,0.00888888888888889,0.33333333333333215,0.04526748971193406,0.13080444735120994,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.00019280068371212158,712.0
512,2019-07-13 23:29:00,0.36925477019080766,0.5150476712208611,0.9198698883175118,0.27612828399404377,0.3045976685803531,0.2512829486839081,0.6177878264972261,0.6029400408664412,0.846153846153846,0.00888888888888889,0.33333333333333215,0.08093278463648823,0.14911706998037932,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.000845693908100897,781.0
513,2019-07-14 00:21:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.0775034293552812,0.16023544800523215,（2件海豚)：（2.5件鹦鹉+2件绿桉）=30.77%：69.23%,0.0009596215848398778,714.0
514,2019-07-14 04:23:00,0.4615384615384616,0.6165073414585691,0.8596024393651114,0.4098697064916279,0.2835531948833747,0.377240303268243,0.5258061499511317,0.704853025691893,0.9230769230769231,0.06666666666666665,0.33333333333333215,0.1927297668038408,0.25964682799215166,（2.5件GP针叶)：（2件CB桉木+2件鹦鹉） = 38.46%：61.54%,0.001489823465048212,707.0
515,2019-07-14 09:01:00,0.4615384615384616,0.6256286141198975,0.8700139416679711,0.3978744105911858,0.3137326210639344,0.37733563768368583,0.5662046786634036,0.7058514202151551,0.9230769230769231,0.04444444444444445,0.5555555555555554,0.19615912208504804,0.2478744277305428,（2.5件GP针叶)：（2件CB桉木+2件鹦鹉） = 38.46%：61.54%,0.0020988983522296873,829.0
516,2019-07-14 12:48:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.04869684499314131,0.14682799215173314,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.0025962364795325465,681.0
517,2019-07-14 16:12:00,0.36925477019080766,0.5164005505114242,0.9241043833432643,0.2827002712586877,0.3042735505523382,0.2554544870238171,0.6214315775978108,0.6046222828650523,0.846153846153846,0.004444444444444445,0.33333333333333215,0.05281207133058974,0.14944408109875734,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.00304318351904701,674.0
518,2019-07-14 22:58:00,0.36925477019080766,0.5164005505114242,0.9241043833432643,0.2827002712586877,0.3042735505523382,0.2554544870238171,0.6214315775978108,0.6046222828650523,0.846153846153846,0.004444444444444445,0.33333333333333215,0.03292181069958844,0.15729234793982994,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.003932695764355207,668.0
519,2019-07-15 00:40:00,0.36925477019080766,0.5177534298019948,0.9283388783690201,0.28945472875251443,0.30401859347622917,0.2608753830830004,0.6245498282249144,0.6063045248636634,0.846153846153846,0.0,0.33333333333333215,0.054869684499314175,0.1566383257030739,（2件海豚)：（2.5件鹦鹉+2件绿桉） = 30.77%：69.23%,0.004156169284112439,662.0
520,2019-07-15 02:49:00,0.5538221528861156,0.7106156781421298,0.9014791234086739,0.4905195127870563,0.6275742680773568,0.3267181110716759,0.5864871849201254,0.7648350222785263,0.9230769230769231,0.04444444444444445,0.33333333333333215,0.1742112482853223,0.2560497056899934,（3件GP针叶)：（2件CB桉木+1.5件绿桉） = 46.15%：53.85%,0.004438797559099527,723.0
521,2019-07-15 10:45:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.03978052126200271,0.14748201438848918,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.0054816739846332745,658.0
522,2019-07-15 14:03:00,0.36925477019080766,0.5201103060104852,0.9175779055431075,0.29643097851721034,0.3101057122145363,0.3071556230510346,0.6220924912601209,0.5988917093938833,0.846153846153846,0.0,0.5555555555555554,0.053497942386831254,0.14944408109875734,（2件海豚)：（2件绿桉+2.5件鹦鹉） = 30.77%：69.23%,0.005915475522985548,630.0
